name	size	sha256	role	tracked
build/stage75-v2-offline-20260805-a/wrapper/repack/stable-recovery-a.avb.img	100663296	833899cb067a28d57e41c5a8291c7f5099c4f7fcc11316c2976d04a7b926e7de	byte-identical twin unsigned AVB wrapper for offline stage-75 v2 proof; never boot or flash	no
build/stage75-v2-offline-20260805-a/bundle-a/headless-netroot-early-diag-v2/Image	40049152	349c41d660a7eaa695098ce3734d8fea584447fd34849503f9a855269b425daf	stage-75 v2 bundle Linux 7.1.4 target Image; offline proof only	no
build/stage75-v2-offline-20260805-a/bundle-a/headless-netroot-early-diag-v2/board.dtb	102870	86e5cb81191e3de39c9527b838fa03d78744cd9b0d862336f0c1f36a9f534f46	corrected accepted-DTB stage-75 v2 bundle input; offline proof only	no
build/stage75-v2-offline-20260805-a/bundle-a/headless-netroot-early-diag-v2/initramfs.cpio.gz	6011332	4bfc16ae341d4e186dfdb86fbe4b4ab7fb7646b966f9e99a0a2db52d3dc37e04	stage-75 v2 bundle diagnostic initramfs; offline proof only	no
build/stage75-v2-offline-20260805-a/bundle-a/headless-netroot-early-diag-v2/manifest	834	2fb99ba07676d696fd3182da6bf62bd572b032b9e4bb90bff4b0d2a24544e156	signed runtime manifest for the authority-free stage-75 v2 offline proof	no
build/host-rendezvous-v3-haven-production-20260810-r2/wrapper/repack/stable-recovery-a.avb.img	100663296	cba4e6e858c46a431eaa96a72af65e72ba601fa3169a63aad07864cc5122370d	consumed direct v3 diagnostic execution recovery; one RAM-only fastboot boot accepted the exact image, recovery ACM never enumerated because recovery-init rejected the ASUS wrapper's exact three-UDC inventory before gadget bind, and exact Alpine fallback returned on the same port about 21.4 seconds later; PMIC reported PS_HOLD/HARD_RESET, no PMIC watchdog signal, and empty pstore remained inconclusive; retain offline only; never retry or flash	no
build/host-rendezvous-v4-udc-inventory-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	ee662ab9e057449abfdfedb7a273246fcba62c78ad159f9ac35f0ca36ceb6752	consumed UDC-inventory-corrected diagnostic execution recovery; its sole RAM-only boot reached recovery ACM/NCM, then the host rejected the canonical recovery ancestry because the invocation supplied the short USB name instead of the required full physical path; no recovery control session, payload transfer, NFS, or target execution occurred; the 180-second recovery rollback returned exact Alpine and fallback health passed; retain offline only; never retry or flash	no
build/host-rendezvous-v5-usb-ancestry-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	e4ae63731f3369914cd382367e6abb4371f526c5417ab9436453cd58e764c722	consumed USB-ancestry-corrected diagnostic execution recovery; its sole RAM-only boot reached recovery ACM/NCM, transferred and verified the exact bundle, accepted PREPARE and COMMIT, and started the restricted NFS server, but target ACM never appeared and recovery remained until its 180-second userspace rollback; the host collector rejected at its fixed deadline, exact Alpine fallback and cleanup passed, PMIC reported PS_HOLD/HARD_RESET with no watchdog signal, and pstore was unavailable; post-COMMIT recovery execution failure is the leading unproven cause; retain offline only; never retry or flash	no
build/host-rendezvous-v6-post-claim-status-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	43613a11e23620787d25b4b4267a9e6922b9591d2ddcda086d9c97075fd8eb0a	consumed post-claim-status diagnostic execution recovery; its sole RAM-only boot reached exact recovery ACM/NCM, transferred and verified the 46,166,378-byte bundle, and accepted PREPARE and COMMIT; bounded STATUS returned state EXEC_FAILED, execution_started NO, and last_error HAVEN_WDOG_FAILED, proving the target kernel never started and recovery refused the Haven watchdog handoff; restricted NFS was cancelled only after that refusal; exact Alpine fallback and cleanup passed; retain offline only; never retry or flash	no
build/host-rendezvous-v7-haven-reason-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	0dc48152b932b94334238a96fedaaa3dd1865eb010e747877f38ce654bd28be2	consumed Haven-failure-classification diagnostic execution recovery; its sole RAM-only boot reached exact recovery ACM/NCM, transferred and verified the 46166378-byte bundle, accepted PREPARE and COMMIT, then returned EXEC_FAILED with execution_started=NO and last_error=HAVEN_WDOG_FAILED; no target kernel ran; exact Alpine fallback and cleanup passed; retain offline only; never retry or flash	no
build/host-rendezvous-v8-haven-boundary-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	a3f471c493a639479a7480357c36c995ea0987b849841930902a94b0f06d30e6	unbooted superseded Haven-boundary-classification recovery; offline evidence only after review found unsafe-control and compatible-race classification defects; no claim was issued and no phone boot occurred; never boot, retry, or flash	no
build/host-rendezvous-v8-haven-boundary-production-20260810-r2/wrapper/repack/stable-recovery-a.avb.img	100663296	faf7ebd1f2638646bc169e3af79b406f11e792686949b58d43783ce08bbf034f	consumed exact Haven-boundary-classification diagnostic execution recovery; its sole RAM-only cycle reached recovery, transferred and verified the exact bundle, accepted PREPARE and COMMIT, then failed closed before watchdog disable with EXEC_FAILED, execution_started NO, and last_error HAVEN_KMSG_OPEN_FAILED because the tmpfs-backed recovery /dev lacked /dev/kmsg; the target kernel never ran; exact Alpine fallback and cleanup passed; retain offline only; never retry or flash	no
build/host-rendezvous-v9-kmsg-device-production-20260810-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	4f3bb23cb5a95873053c8d58c512cbbe749ea7f43c654f36b55ac4988d268133	consumed exact recovery-kmsg-device diagnostic execution recovery; its sole RAM-only cycle reached recovery ACM/NCM, transferred and verified the exact bundle, persisted PREPARED, accepted COMMIT, disabled Haven watchdog, loaded kexec, and began handoff; target ACM/NCM never appeared before exact Alpine fallback returned about 23.3 seconds later; PMIC reported PS_HOLD/HARD_RESET with no PMIC watchdog signal; no NFS attempt was observed; retain offline only; never retry or flash	no
build/host-rendezvous-v10-observer-production-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	fb5fce1a8cd7849b70ea52052caf8dc524708f94eb2d5756b29abb2074523452	consumed Generation 10 execution recovery; its sole RAM-only cycle disabled Haven, entered the mainline target, and exact Alpine fallback returned; retained observer evidence proved network-root userspace rejected USB transport before NFS and rebooted; never retry or flash	no
build/mainline-udc-v11-generation8-wrapper-20260811-r1/repack/stable-recovery-a.avb.img	100663296	df357bef00b5646fb6780a962112eea0a37deed45142fa55b6a69d68c3426958	consumed mainline-UDC-corrected retention execution recovery; its sole RAM-only cycle reached reporter stage 60 with exact diagnostic ACM/NCM, then classified host-port-timeout because the host server rejected the diagnostic udev model and transmitted zero NCM packets; exact Alpine fallback, strict SSH, intent resolution, and host cleanup passed; never retry or flash	no
build/mainline-udc-v11-generation9-wrapper-20260811-r1/repack/stable-recovery-a.avb.img	100663296	2fa17df6ac83daa767bbe35220ff48062c43cdbc6f3945e7c2d0018608130ffb	consumed mainline-UDC-corrected retention execution recovery; its sole RAM-only cycle mounted exact NFSv4.2 over stable USB NCM, then rejected the sealed Arch root because NFS synthesized system.nfs4_acl and hid two security.capability xattrs; exact Alpine fallback and cleanup passed; never retry or flash	no
build/mainline-udc-nfs-xattr-generation10-wrapper-20260811-r1/repack/stable-recovery-a.avb.img	100663296	f53418cbca5c79c65f63ca24e838ec299eb47ee0d5593286bbbebdb98529bab2	consumed NFS-xattr-projected retention execution recovery; its one RAM-only Generation 10 cycle reached NFS, OverlayFS, systemd, and sshd before exact Alpine fallback; never retry or flash	no
build/ssh-acceptance-v7-production-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	640250dd2b8d7608a6ab547eff93dc23288c17ebb6fd9f40425689243093f3eb	consumed stage-150 SSH-acceptance diagnostic recovery; its sole RAM-only cycle mounted NFS, reached OverlayFS, systemd, and sshd over stable diagnostic USB, but the host key bootstrap ignored the exact diagnostic USB product because it required the standard product string; bounded target rollback returned exact Alpine; never retry or flash	no
build/ssh-acceptance-v14-host-key-product-fix-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	cc2d324198a5c90de03f357a1200f6d829392e70b25fe7ac4d67caed6aabe4ae	consumed host-key-product-corrected SSH diagnostic recovery; its sole RAM-only cycle reached exact target NCM, but host-key bootstrap checked before the host /30 address appeared, failed about 1.37 seconds before address readiness, and cancelled NFS; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v15-host-network-ready-fix-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	74cb0bcc3361b349f8af2a400f6cbdab05d98e64a02b7ea1e4ef6f656c29f9b1	consumed host-network-readiness-corrected SSH diagnostic recovery; its sole RAM-only cycle mounted NFSv4.2, reached OverlayFS, systemd, sshd, and strict key-only SSH, then the runtime acceptance contract incorrectly rejected the expected inert loop0-loop7 and inactive zram0 virtual devices; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v16-inert-block-fix-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	c12c1f2879b4a0c36b604fdaaf83b7216d66b664ef4c5f96f2dd18c1533952c8	consumed inert-virtual-block-aware SSH diagnostic recovery; its sole RAM-only cycle mounted NFSv4.2, reached OverlayFS, systemd, sshd, captured a volatile Ed25519 host key, and passed strict key-only SSH, then the runtime contract incorrectly required the standard NCM-only gadget identity instead of the exact diagnostic ACM+NCM profile; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v17-gadget-contract-fix-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	7bd54a15a05c28bc9a5349c91ad9b6730bd1700871e311152c7c929792e1f20c	consumed diagnostic-gadget-contract-aware SSH recovery; its sole RAM-only cycle mounted NFSv4.2, reached OverlayFS, systemd, sshd, captured a volatile Ed25519 host key, and passed strict key-only SSH; the diagnostic strings and ACM+NCM inventory passed, then the probe incorrectly expected the userspace link pathname instead of configfs canonical readlink text; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v18-configfs-link-fix-20260811-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	27eec19b7148ed0388a916bbe5c6b629edabf5874018aa88cd078930529a6232	consumed configfs-link-aware SSH recovery; its sole RAM-only cycle mounted NFSv4.2, reached OverlayFS, systemd, sshd, captured a volatile Ed25519 host key, and passed strict key-only SSH; runtime acceptance then incorrectly rejected iproute2 7.0.0's one trailing route-output space; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v19-iproute-trailing-space-fix-20260812-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	5f769fcf3355b7a03a894daa61da3adca7b01a97b2a2c0362a9c59108a5a83fb	consumed iproute-whitespace-aware SSH recovery; its sole RAM-only cycle mounted NFSv4.2, reached OverlayFS, systemd, sshd, captured a volatile Ed25519 host key, and passed strict key-only SSH; runtime acceptance then reproduced the known benign dynamic_debug BUG: substring false positive; exact Alpine fallback and host cleanup passed; never retry or flash	no
build/ssh-acceptance-v20-fatal-token-boundary-fix-20260812-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	cacd0164d7d1d581f6fa4cb8926d7fea655be92e333c84635de953dd7d816b39	consumed token-delimited-fatal-filter SSH recovery; its sole RAM-only cycle mounted NFSv4.2 at target boot 4.930s, verified the sealed root at 350.038s, reached systemd at 359.043s and sshd at 372.046s, then passed strict key-only SSH and runtime acceptance at 379.548s on Linux 7.1.4; the reporter remained fault-free through watchdog pretimeout at 597.104s and disconnected at 602.606s; exact Alpine fallback, strict SSH, profile restoration, host cleanup, Steam socket restoration, and FALLBACK_RETURNED intent resolution passed; pstore was unavailable and remains inconclusive; never retry or flash	no
build/headless-core-v21-generation21-20260812-r1/repack/stable-recovery-a.avb.img	100663296	40418c0fef418263d3bf8f7c2fc1d7bed4745af79cc6b45bc78b2e8d1e0a56ee	unbooted headless-core Arch SSH recovery with power-key indicator; clean-twin signed bundle and byte-distinct AVB generation over proven raw wrapper; one RAM-only use only; never flash	no
build/power-usb-observer-v1-offline-r3/wrapper/repack/stable-recovery-a.avb.img	100663296	a5e3497f3f2575d748d8956b70c64b4133c8e60a3072b7760aa9502ee4744d6c	consumed by the sole side-port observer cycle; exact NCM, NFS, systemd, sshd, and host-key pinning passed, then runtime acceptance rejected the omitted observer candidate allowlist; stock slot A returned but remained ADB-unauthorized, so durable intent is UNKNOWN; never retry or flash	no
build/power-usb-observer-v2-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	c90e4a41f37214d04d715baee6bbba64190c76917308e4d872c2df9fd1228176	consumed by the sole v2 wrapper cycle; recovery NCM enumerated, then the obsolete Alpine NetworkManager profile assigned an invalid firewall zone before bundle transfer, PREPARE, COMMIT, or target execution; stock slot A returned, but the first stock verifier compared canonical and leaf USB paths; host cleanup passed; never retry or flash	no
build/power-usb-observer-v3-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	fe4f2c5581dfb56d452d1cfd0780ade6c0b109f0635733ff7e80d55b2a88a726	consumed by the sole v3 wrapper cycle; exact recovery NCM appeared, then canonical firewalld output `no zone` was rejected before bundle transfer, PREPARE, COMMIT, or target execution; exact stock slot A and host cleanup passed; never retry or flash	no
build/power-usb-observer-v4-offline-r2/wrapper/repack/stable-recovery-a.avb.img	100663296	c1b8a11f4d75d86753e7883b191709469de7ecbf91aaa741734bb21788ffc22b	consumed by the sole v4 RAM-only cycle; exact recovery USB and continuity anchor passed, but the host waited for 169.254.77.1/30 before starting the bundle controller that configures it; no bundle, PREPARE, COMMIT, NFS, or target execution occurred; the recovery watchdog returned exact stock slot A and host cleanup passed; never retry or flash	no
build/power-usb-observer-v5-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	eac704d2febe0cb99ec19b1d9590d6249e8e923969b4afbbc451bb5d2235b23d	consumed by the sole v5 RAM-only cycle; bundle-controller-first ordering passed, then the controller refused because the exact fallback profile was deliberately autoconnect-disabled and inactive; no bundle, PREPARE, COMMIT, NFS, or target execution occurred; the recovery watchdog returned exact stock slot A and host cleanup passed; never retry or flash	no
build/power-usb-observer-v6-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	494462c47044867e4189af5d19f10923c62446c4832cf0f47c8100b944808b38	consumed by the sole v6 RAM-only cycle; exact recovery, bundle transfer, PREPARE/COMMIT, NFSv4.2, OverlayFS, systemd, key-only SSH, watchdog fallback, and stock slot-A return passed; runtime acceptance rejected only the safe observed 29-zone thermal count before the charging probe ran; no phone-storage access; never retry or flash	no
build/power-usb-observer-v7-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	65fe54a43d76d6592b5ad9216a96f24e1255c916549c28d9afa3af912ac21b95	consumed by the sole v7 RAM-only cycle; exact recovery, bundle transfer, PREPARE/COMMIT, NFSv4.2, OverlayFS, systemd, 29-zone runtime acceptance, key-only SSH, watchdog fallback, stock slot-A return, and host cleanup passed; the charging probe did not execute because target init still selected only three historical hardcoded charging identities; no phone-storage access; never retry or flash	no
build/power-usb-observer-v8-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	6cbb2d02bb2a7e0e7bba12510d470511693786d5898290aa82364d5f843fb202	superseded unbooted generated-target-selector side-port charging observer; offline review found that early PID1 execution lacked an observable key-only SSH result channel, so it was revoked before any claim or phone boot; retain only as build evidence; never boot or flash	no
build/power-usb-observer-v9-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	aa74c0468523d3c276c7089b3cf807b987d37df9e5c8c547774b7ceccdd5ae53	consumed by the sole v9 RAM-only cycle; recovery, bundle transfer, PREPARE/COMMIT, exact NCM, and NFS passed, but retained firmware preparation pushed key-only SSH beyond the fixed 450-second host deadline and left insufficient time for the 150-second charging probe inside the 600-second watchdog; exact stock slot-A fallback and intent resolution passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v10-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	283d60c530b552d343ae923b7f49f16e3db9c5280183b8ba742466637715d6bf	consumed by one pre-COMMIT recovery-only cycle; retained V9 pstore proved shutdown-initramfs preparation failed because rebuilt targets omitted the private ADSP firmware source, so the host interrupted before COMMIT and no V10 target ran; recovery watchdog returned exact stock slot A; no phone-storage access; never retry or flash	no
build/power-usb-observer-v11-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	1b4f61a8d27e70b96c287d0327a7a8df779e57deb0e5cf2b7f95368b3617e2d5	consumed by the sole v11 RAM-only cycle; firmware-complete target passed NCM, NFS, systemd, 29-zone runtime acceptance, and key-only SSH with 512 watchdog seconds remaining, then the deferred probe refused before hardware because udev/module-load units were not runtime-masked and the outer rollback watchdog remained armed; exact stock slot-A fallback and intent resolution passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v12-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	eb204a34045cd373a605f1fea8dd5a508bc8c5611afb0745098bce6a9ecab5c3	consumed by the sole v12 RAM-only cycle; firmware-complete target passed NCM, NFS, systemd, 29-zone runtime acceptance, key-only SSH, volatile unit masking, and armed rollback, then the probe refused before ADSP because it still checked obsolete reserved-memory paths rather than the accepted DT geometry; exact stock slot-A fallback and intent resolution passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v13-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	c4e84a48e98853cc5351390c0bfdd1188525f2aaa01ec5e8a766d35f8c6bb86d	consumed by the sole v13 RAM-only cycle; target passed runtime/SSH, volatile masking, armed rollback, and accepted-DT ADSP/QRTR checks except two channel-size strings were 31 rather than zero-padded 32 hex digits; probe refused before ADSP and exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v14-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	c39bb26b419b7cdd41826cd170f9e54618218a9afa6228191f0ebb2ce6fcb36c	consumed by the sole v14 RAM-only cycle; target passed runtime/SSH, canonical accepted-DT geometry, volatile masking, and armed rollback, then probe isolation refused because systemd udev had already auto-loaded qcom_q6v5_pas before the post-SSH mask; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v15-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	d818c0d60f57dbeda02d0d0c3550a27162114d6da1c0455318c9a01177b7d0ee	consumed by the sole v15 RAM-only cycle; pre-switch service masks prevented candidate module coldplug but also kept systemd from reaching running, so SSH appeared but runtime acceptance refused before the charging probe; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v16-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	b2df58cf8ab07fd9d6f695f0bf3ff9dd573fdd86dcb52c96b514bf5f3d459554	consumed by the sole v16 RAM-only cycle; mainline reached systemd and key-only SSH, then qcom_scm_pas_init_image returned -EINVAL because the deployed DTB omitted the three live-proven stock-owned PAS allocation exclusions; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v17-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	b661ef589512f210f6fc3d7e11ed849780c9df87f24e404b5271604d5d1c5734	consumed by the sole v17 RAM-only cycle; NFS, systemd, strict SSH, 29-zone runtime acceptance, and exact stock slot-A fallback passed; a stale V16 exact-candidate selector skipped deferred module policy and exitrd charging-probe retention, so ADSP was not attempted; no phone-storage access; never retry or flash	no
build/power-usb-observer-v18-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	33aab88237fc28cf5ee4e71d34683fc140aa54fe9b205f1099b9ec06dcc36253	consumed by the sole v18 RAM-only cycle; ADSP reached running in about 0.32 seconds after NFS, systemd, strict SSH, and 29-zone runtime acceptance; pdr_interface then failed BTF validation with -EINVAL before PMIC GLINK/UCSI; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v19-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	0efa34fb3abb0de830da330bae4e156af65669639781ad5bffd12e25eec2700d	consumed by the sole v19 RAM-only cycle; ADSP, no-BTF PDR, PMIC GLINK, and UCSI reached Type-C port0 after NFS/systemd/SSH; the probe then rejected source-valid absent port_type and overwrote its charging mode with file mode 644; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v20-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	0e47e793697f6e77b8c328d1ba76e31fe2ed58f35c72ffc4f627114689e11ebc	revoked unbooted before phone contact; optional-port-type post-SSH observer superseded by the early-initramfs typed power observer; no COMMIT and no phone-storage access; retain offline only; never boot or flash	no
build/power-usb-observer-v21-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	0817deff1960eac689182d084cf3a9458d14e3d01630863b6dce2afa73ec60d6	consumed V21 early-initramfs observer; recovery transfer, verification, PREPARE, and COMMIT passed; target rejected the diagnostic-profile command line before USB because the active power parser required zero diagnostic tokens; exact stock slot-A fallback and cleanup passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v22-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	d9a3a0a71ceece53f2991486ed567c59a1634dd97bd3ca4d060abf71c7ed0233	consumed V22 early-initramfs observer; target NCM/ACM enumerated for about 268 ms, then GNU find -printf failed under the exact BusyBox 1.37 initramfs and the fatal transport guard rolled back; exact stock slot-A fallback and cleanup passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v23-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	850464218ef7563b083868b5ac52b5148bafbd1e0f227c4b85e23318b086f4ab	consumed V23 early-initramfs observer; target NCM/ACM enumerated for about 165 ms, then the textual mountinfo guard mistook required /dev/pts for block-backed phone storage and forced rollback; exact stock slot-A fallback and cleanup passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v24-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	5d0b5950eab4fab122a57e5567998322026691753787de7beb8babb4c3e81555	consumed V24 early-initramfs observer; stable NCM for about 41 seconds and 177 typed records passed with zero drops, but BusyBox modprobe rejected --first-time and left remoteproc, PMIC GLINK, power_supply, Type-C, and charging summaries unavailable; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v25-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	fa37df8e0db9bafb3429200b783d24daf7ab8991f92ce5320479d50e129184f9	consumed V25 early-initramfs observer; stable NCM and 249 typed records passed with all seven charging modules, ADSP running, charger PDR, PMIC GLINK, UCSI, side-port sink/device mode, 5.038 V and 209 mA USB input, and safe 30.0 C battery telemetry; battery was already 100 percent Full with zero pack current, so positive charging remains unproven; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v26-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	5ac6d397380b1da06688d6e66b158199e29f4e37735be83cbe14b7f7ec0d0a30	consumed V26 sub-full early-initramfs observer; stable NCM and 249 typed records passed with zero drops, all charging modules, ADSP running, PMIC GLINK, UCSI, side-port sink/device mode, 4.983 V and 500 mA USB input, safe 30.2 C telemetry, battery voltage rising 8.624 to 8.654 V, and pack current rising 10 to 154 mA; exact stock slot-A fallback passed; no phone-storage access; never retry or flash	no
build/power-usb-observer-v27-offline-r1/wrapper/repack/stable-recovery-a.avb.img	100663296	ca0a2eeb857c40eec28bfceda23b51917a3c144f64ea180e2e6dc57a61edfb23	unbooted and revoked V27 NFS-only composition; exact-head CI passed, but target DT and initramfs deliberately exclude UFS, so local-image staging is impossible; no claim or phone boot occurred; never boot or flash	no
build/local-image-stage-v1-generation101-20260823-r1/repack/stable-recovery-a.avb.img	100663296	e4451a7bd042ff4de9593f0649c405d712f7ce2a75ac598d36cd0a5f60a8b267	consumed Generation 101 local-image staging recovery; signed transfer, PREPARE, and COMMIT passed, recovery USB departed, no target NCM/ACM appeared, and stock slot A returned about 30 seconds later; no staging SSH command or image write occurred; never retry or flash	no
build/persistent-root-power-usb-v9-generation102-20260823-r1/repack/stable-recovery-a.avb.img	100663296	c64958f92cdac1cbf2979c8808f87df67d545ff7876b4e1c3bec3112b59451c4	consumed Generation 102 local-root cycle; target NCM/ACM enumerated from 07:22:51 to 07:23:06, then stock slot A returned; exact image inspection proves the required prior-write probe is absent, so V9 read-only init cannot complete; no target storage write occurred; never retry or flash	no
build/persistent-root-power-usb-v10-generation103-20260823-r1/repack/stable-recovery-a.avb.img	100663296	c634ebfcf23c7bcab381d02b87a0c17a9ac9e72e4654ea08c340e3a767da1c05	consumed Generation 103 local-write mismatch cycle; target NCM remained reachable for exactly 60 seconds, then stock slot A returned; V8 Image is forced-read-only and cannot satisfy V10 local-write ufs-power containment; no probe or target storage write occurred; never retry or flash	no
build/persistent-root-local-image-probe-writer-v11-generation104-20260823-r1/repack/stable-recovery-a.avb.img	100663296	1f6adb3c9c393777af66df01f918c87aecfcb57825b3e6909c46f873b19e88e4	consumed Generation 104 probe-writer cycle; target NCM appeared from 08:12:43 to 08:12:57, consistent with historical probe success then UFS-health rollback, but no stage frame was retained; outcome remains ambiguous and candidate is nonretryable	no
build/persistent-root-local-image-any-prior-v12-generation105-20260823-r1/repack/stable-recovery-a.avb.img	100663296	f10e3bd965baa52c66dad5d13f57d51df296f9d85d3d07d25a5955bf1e1a2731	consumed Generation 105 read-only discriminator; target NCM appeared from 09:14:32 to 09:14:51, then stock slot A returned; manual host attachment missed the window, so no stage/probe verdict was retained; no target write occurred; never retry or flash	no
build/persistent-root-local-image-any-prior-v13-generation106-20260823-r1/repack/stable-recovery-a.avb.img	100663296	2f26b608ec7970ddea96cc78da3bd147a8e47f0446cdb9a79fc0dd995cadad97	consumed Generation 106 continuous-lifecycle cycle; listener was active while target NCM remained for 20 seconds, proving a pre-stage target rejection; source audit found the missed early any-prior gate; no target write occurred; never retry or flash	no
build/persistent-root-local-image-any-prior-v14-generation107-20260823-r1/repack/stable-recovery-a.avb.img	100663296	5ecea582c3c3a2d325ae0b118a84a687dee2bbeda887bae364241f9ee7ccec80	unbooted Generation 107 superseded before admission because its emergency rollback could enter stock recovery; never boot or flash	no
build/persistent-root-local-image-restart2-v15-generation108-20260823-r1/repack/stable-recovery-a.avb.img	100663296	74008dcc4f5a06690ef95756d8bb07d2df09e11879d408a6d84f1445cea14145	consumed Generation 108 continuous-lifecycle Arch cycle; UFS and read-only userdata mount passed, deployed rog5/images was absent, and restart2 reached slot-A unauthorized recovery because target reboot-mode modules were unavailable; no target write; never retry or flash	no
build/persistent-root-local-image-reboot-mode-v16-generation109-20260823-r1/repack/stable-recovery-a.avb.img	100663296	900449001d9e30358ac1bd934ea6fe8e83b2bbfa63cadd2176761f5107e14955	consumed Generation 109 cycle; repeated userdata-rog5-directory after exact restage, proved built-in PMK8350 reboot-mode return to fastboot, no target write; never retry or flash	no
build/persistent-root-sparse-diagnostic-v17-generation110-20260823-r1/repack/stable-recovery-a.avb.img	100663296	ce3be4ff692428d56dd92d9daf763803a32e0d129f1b01173229c1ebbe6f3578	consumed Generation 110 discriminator; proved ABL sparse userdata flash is ineffective, exact fastboot fallback, no target write; never retry or flash	no
build/local-image-stage-writer-v2-generation111-20260824-r1/repack/stable-recovery-a.avb.img	100663296	f58153ef41186b5f2a5c8b2449d432dc02b6f92a9fb4c9397298d2d026d4e7cb	consumed Generation 111 controlled staging cycle; target USB never appeared, slot-A unauthorized recovery returned after 30.708 seconds, and no SSH transfer or storage write occurred; never retry or flash	no
build/local-image-stage-hotplug-v3-generation112-20260824-r1/repack/stable-recovery-a.avb.img	100663296	dafa103015313aa0d879aaea1f24e5ead375b236abf3170b2e6ac61f3b96d8b8	consumed Generation 112 hotplug-guard cycle; immediate controlled pre-gadget fastboot fallback in 6.903 seconds, no target USB, SSH, transfer, installer, or storage write; never retry or flash	no
build/local-image-stage-preusb-v4-generation113-20260824-r1/repack/stable-recovery-a.avb.img	100663296	615ab41813ed4a3c5600d346fafa3e395155483dc383edd34edd071ec64465e0	consumed Generation 113 timing discriminator; 31.910-second exact fastboot return proved both release and command-line checks pass; no gadget, UFS, storage, SSH, or payload surface; never retry or flash	no
